Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Daytime,Wind_Chill(F)_Missing,End_Lng_Missing,End_Lat_Missing,Temperature(F)_Missing,Humidity(%)_Missing,Pressure(in)_Missing,Visibility(mi)_Missing,Wind_Direction_Missing,Wind_Speed(mph)_Missing,Precipitation(in)_Missing
3,1467491561,1467493361,38.161751,-122.209831,-9999.0,-9999.0,0.0,1467492840,59.0,-9999.0,87.0,29.92,10.0,-9999.0,19.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467497046,1467502446,39.117805,-120.9496,-9999.0,-9999.0,0.0,1467497100,75.2,-9999.0,34.0,30.06,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2,1467497343,1467502743,37.877399,-121.341644,-9999.0,-9999.0,0.0,1467496500,72.0,-9999.0,57.0,29.89,10.0,315.0,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467503146,1467504946,37.631477,-122.084183,-9999.0,-9999.0,0.0,1467503640,57.0,-9999.0,77.0,30.01,7.0,337.5,8.1,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467503343,1467505143,38.091572,-122.230301,-9999.0,-9999.0,0.0,1467503640,55.0,-9999.0,93.0,29.95,10.0,202.5,10.4,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467503271,1467505071,37.701103,-122.02116399999998,-9999.0,-9999.0,0.0,1467503640,57.0,-9999.0,77.0,30.01,7.0,337.5,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467504850,1467506650,38.061611,-122.16616100000002,-9999.0,-9999.0,0.0,1467507180,59.0,-9999.0,72.0,29.9,10.0,292.5,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467505149,1467506949,37.495384,-121.923294,-9999.0,-9999.0,0.0,1467507360,59.0,-9999.0,87.0,30.0,10.0,337.5,3.5,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467506913,1467508713,37.281792,-121.808235,-9999.0,-9999.0,0.0,1467550020,82.4,-9999.0,35.0,30.02,10.0,-9999.0,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
3,1467508799,1467510599,37.731579,-122.423332,-9999.0,-9999.0,0.0,1467507360,57.0,-9999.0,81.0,29.99,10.0,-9999.0,5.8,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
2,1467508944,1467510744,37.592278,-122.364479,-9999.0,-9999.0,0.0,1467507360,57.0,-9999.0,81.0,29.99,10.0,-9999.0,5.8,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
2,1467508829,1467510629,37.473282,-122.208946,-9999.0,-9999.0,0.0,1467508500,59.0,-9999.0,82.0,29.99,10.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
2,1467508862,1467510662,37.475605,-122.188393,-9999.0,-9999.0,0.0,1467528420,59.0,-9999.0,94.0,30.01,10.0,-9999.0,3.5,-9999.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
2,1467508972,1467510772,37.323597,-121.890251,-9999.0,-9999.0,0.0,1467507180,63.0,-9999.0,65.0,29.98,10.0,135.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467507032,1467511654,37.94365300000001,-121.741966,-9999.0,-9999.0,0.0,1467507180,62.1,-9999.0,70.0,29.95,10.0,202.5,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467518085,1467520840,37.902588,-122.514198,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
3,1467524130,1467526959,37.897408,-122.311752,-9999.0,-9999.0,0.0,1467525180,55.9,-9999.0,77.0,29.93,10.0,292.5,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467521968,1467527634,37.962944,-122.054352,-9999.0,-9999.0,0.0,1467521580,57.0,-9999.0,77.0,29.91,10.0,292.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467521866,1467526690,37.701668,-121.769699,-9999.0,-9999.0,0.0,1467521580,57.0,-9999.0,77.0,29.95,10.0,247.5,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467526370,1467528170,38.145916,-122.110031,-9999.0,-9999.0,0.0,1467526080,51.1,-9999.0,96.0,30.0,10.0,-9999.0,-9999.0,-9999.0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
2,1467528628,1467530428,37.69342,-122.391762,-9999.0,-9999.0,0.0,1467528960,55.9,-9999.0,84.0,30.01,10.0,292.5,4.6,-9999.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467530149,1467531949,37.520306,-121.98381,-9999.0,-9999.0,0.0,1467528420,59.0,-9999.0,94.0,30.01,10.0,-9999.0,3.5,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467532367,1467535067,37.323948,-121.892509,-9999.0,-9999.0,0.0,1467532380,60.1,-9999.0,72.0,30.02,10.0,112.5,11.5,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467530768,1467534368,37.902161,-121.466637,-9999.0,-9999.0,0.0,1467532500,64.0,-9999.0,70.0,29.97,10.0,315.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467530708,1467534308,37.739788,-121.361725,-9999.0,-9999.0,0.0,1467528900,62.1,-9999.0,72.0,29.95,10.0,315.0,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467533377,1467535177,38.157448,-121.261864,-9999.0,-9999.0,0.0,1467532500,64.0,-9999.0,70.0,29.97,10.0,315.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467535265,1467537965,37.994217,-122.532051,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3,1467536973,1467539673,37.866753,-122.303642,-9999.0,-9999.0,0.0,1467535980,61.0,-9999.0,72.0,30.04,10.0,315.0,4.6,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467536320,1467539020,38.005135,-122.037445,-9999.0,-9999.0,0.0,1467535980,64.0,-9999.0,60.0,29.96,10.0,292.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467543822,1467546522,37.83567,-122.484612,-9999.0,-9999.0,0.0,1467543360,64.9,-9999.0,70.0,30.04,10.0,22.5,10.4,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467543637,1467546337,37.808498,-122.366852,-9999.0,-9999.0,0.0,1467543180,66.9,-9999.0,61.0,30.04,10.0,315.0,10.4,-9999.0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467547168,1467549868,37.993839,-122.532051,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2,1467549237,1467551037,37.973145,-121.24733,-9999.0,-9999.0,0.0,1467550500,86.0,-9999.0,33.0,29.97,10.0,292.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467548885,1467554285,37.904812,-121.222191,-9999.0,-9999.0,0.0,1467550500,86.0,-9999.0,33.0,29.97,10.0,292.5,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467549681,1467552381,37.807072,-122.475616,-9999.0,-9999.0,0.0,1467550560,66.0,-9999.0,68.0,30.04,10.0,22.5,12.7,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467549718,1467552418,37.721279,-122.448204,-9999.0,-9999.0,0.0,1467550560,66.0,-9999.0,68.0,30.04,10.0,22.5,12.7,-9999.0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1467551538,1467554238,38.007431,-122.541946,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
3,1467554273,1467556973,37.795124,-122.266594,-9999.0,-9999.0,0.0,1467553980,66.9,-9999.0,59.0,30.03,10.0,292.5,19.6,-9999.0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
2,1467555854,1467558554,37.650105,-122.406868,-9999.0,-9999.0,0.0,1467554160,69.1,-9999.0,61.0,30.02,10.0,22.5,11.5,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467557312,1467562712,37.973145,-121.24733,-9999.0,-9999.0,0.0,1467557700,91.0,-9999.0,25.0,29.94,10.0,315.0,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467557893,1467560593,38.148804,-122.380699,-9999.0,-9999.0,0.0,1467557640,69.1,-9999.0,61.0,29.97,10.0,202.5,20.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467558497,1467563897,37.881908,-122.308258,-9999.0,-9999.0,0.0,1467557580,68.0,-9999.0,56.0,30.02,10.0,292.5,18.4,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467557603,1467560303,38.076405,-122.231857,-9999.0,-9999.0,0.0,1467557640,69.1,-9999.0,61.0,29.97,10.0,202.5,20.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467557926,1467560626,37.631477,-122.084183,-9999.0,-9999.0,0.0,1467557640,75.0,-9999.0,41.0,30.04,10.0,315.0,12.7,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467558601,1467564001,37.851887,-122.025787,-9999.0,-9999.0,0.0,1467557580,84.9,-9999.0,26.0,29.93,10.0,292.5,15.0,-9999.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467559153,1467564553,37.806862,-121.990784,-9999.0,-9999.0,0.0,1467557580,84.9,-9999.0,26.0,29.93,10.0,292.5,15.0,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467559976,1467565376,38.373062,-122.912117,-9999.0,-9999.0,0.0,1467561180,75.9,-9999.0,43.0,29.96,10.0,202.5,12.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467560017,1467565417,38.150932,-122.566864,-9999.0,-9999.0,0.0,-9223372037,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
2,1467559905,1467565305,37.258492,-122.122276,-9999.0,-9999.0,0.0,1467561180,77.0,-9999.0,50.0,29.98,10.0,292.5,15.0,-9999.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467559871,1467565271,37.259731,-121.953011,-9999.0,-9999.0,0.0,1467561180,77.0,-9999.0,50.0,29.98,10.0,292.5,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467560835,1467566235,38.376839,-122.202377,-9999.0,-9999.0,0.0,1467561240,69.1,-9999.0,61.0,29.96,10.0,-9999.0,18.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467560884,1467566284,37.74382,-122.199333,-9999.0,-9999.0,0.0,1467561180,66.9,-9999.0,61.0,30.01,10.0,292.5,18.4,-9999.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467560829,1467566229,37.37466,-122.062012,-9999.0,-9999.0,0.0,1467561360,73.9,-9999.0,55.0,30.0,10.0,337.5,11.5,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467562347,1467567747,37.678638,-122.128578,-9999.0,-9999.0,0.0,1467561240,75.0,-9999.0,41.0,30.02,10.0,337.5,13.8,-9999.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467562079,1467567479,37.648651,-122.096718,-9999.0,-9999.0,0.0,1467561240,75.0,-9999.0,41.0,30.02,10.0,337.5,13.8,-9999.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467562047,1467567447,37.421535,-121.93466200000002,-9999.0,-9999.0,0.0,1467561180,77.0,-9999.0,50.0,29.98,10.0,292.5,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467563371,1467568771,37.932056,-122.40361,-9999.0,-9999.0,0.0,1467564780,86.0,-9999.0,20.0,29.9,10.0,-9999.0,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467563859,1467569259,37.759823,-122.392258,-9999.0,-9999.0,0.0,1467564780,66.9,-9999.0,61.0,30.0,10.0,315.0,15.0,-9999.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467563905,1467569305,37.458187,-122.227028,-9999.0,-9999.0,0.0,1467564420,73.4,-9999.0,50.0,29.99,10.0,-9999.0,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467563319,1467568719,38.086765,-122.204269,-9999.0,-9999.0,0.0,1467564840,69.1,-9999.0,61.0,29.95,10.0,-9999.0,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467562975,1467568375,38.369675,-121.957893,-9999.0,-9999.0,0.0,1467561180,90.0,-9999.0,29.0,29.92,10.0,202.5,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467564671,1467570071,38.207676,-122.156708,-9999.0,-9999.0,0.0,1467564840,69.1,-9999.0,61.0,29.95,10.0,-9999.0,15.0,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467573523,1467575323,37.701363,-121.849533,-9999.0,-9999.0,0.0,1467571980,79.0,-9999.0,39.0,29.92,10.0,292.5,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467574609,1467576409,38.433128,-122.726196,-9999.0,-9999.0,0.0,1467575580,60.1,-9999.0,75.0,29.96,10.0,-9999.0,11.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467575039,1467578639,38.014961,-122.269531,-9999.0,-9999.0,0.0,1467575580,70.0,-9999.0,41.0,29.91,10.0,-9999.0,10.4,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467576559,1467578359,37.367962,-121.846008,-9999.0,-9999.0,0.0,1467575220,73.4,-9999.0,57.0,29.99,10.0,292.5,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467576993,1467578793,37.819054,-122.267166,-9999.0,-9999.0,0.0,1467575580,60.1,-9999.0,78.0,30.0,10.0,315.0,15.0,-9999.0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467578071,1467579871,37.74055900000001,-121.58578500000002,-9999.0,-9999.0,0.0,1467579180,68.0,-9999.0,55.0,29.94,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467578393,1467581993,37.335224,-122.393471,-9999.0,-9999.0,0.0,1467578100,55.4,-9999.0,100.0,30.05,5.0,-9999.0,9.2,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467578515,1467582115,37.63140900000001,-122.07336399999998,-9999.0,-9999.0,0.0,1467579240,60.1,-9999.0,69.0,30.03,10.0,337.5,12.7,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467578361,1467580161,37.994461,-122.069885,-9999.0,-9999.0,0.0,1467579180,64.0,-9999.0,54.0,29.91,10.0,-9999.0,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
3,1467578232,1467581832,37.739334,-121.59082,-9999.0,-9999.0,0.0,1467579180,68.0,-9999.0,55.0,29.94,10.0,292.5,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467585557,1467587357,37.300701,-122.032097,-9999.0,-9999.0,0.0,1467586380,63.0,-9999.0,75.0,30.01,10.0,-9999.0,3.5,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
3,1467585605,1467587405,37.70071400000001,-121.773895,-9999.0,-9999.0,0.0,1467586380,62.1,-9999.0,67.0,29.98,10.0,292.5,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2,1467585686,1467587486,37.910938,-121.622955,-9999.0,-9999.0,0.0,1467586380,62.1,-9999.0,67.0,29.98,10.0,292.5,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467585878,1467587678,38.598305,-121.415367,-9999.0,-9999.0,0.0,1467585300,71.6,-9999.0,46.0,29.93,10.0,-9999.0,11.5,-9999.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
3,1467588776,1467590576,38.085796,-122.210022,-9999.0,-9999.0,0.0,1467590040,55.0,-9999.0,89.0,29.98,10.0,247.5,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467588895,1467590695,37.99057,-122.130013,-9999.0,-9999.0,0.0,1467589980,60.1,-9999.0,67.0,29.94,10.0,292.5,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467589218,1467591018,37.964088,-122.296173,-9999.0,-9999.0,0.0,1467589980,60.1,-9999.0,67.0,29.94,10.0,292.5,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467593122,1467594922,38.34832,-122.713165,-9999.0,-9999.0,0.0,1467593700,53.6,-9999.0,100.0,30.04,5.0,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467592827,1467594627,37.848976,-122.298775,-9999.0,-9999.0,0.0,1467592320,57.0,-9999.0,83.0,30.01,10.0,315.0,9.2,-9999.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467593072,1467594872,37.84893,-122.228455,-9999.0,-9999.0,0.0,1467593580,57.0,-9999.0,83.0,30.01,10.0,337.5,8.1,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467592923,1467594723,38.325081,-122.023865,-9999.0,-9999.0,0.0,1467593880,57.7,-9999.0,84.0,29.92,10.0,225.0,25.3,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467593516,1467595316,38.341305,-122.011642,-9999.0,-9999.0,0.0,1467593580,66.0,-9999.0,54.0,29.9,10.0,225.0,13.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467596556,1467600156,37.828945,-122.293152,-9999.0,-9999.0,0.0,1467597180,57.9,-9999.0,81.0,30.01,10.0,315.0,5.8,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467600825,1467604425,38.026455,-121.94194,-9999.0,-9999.0,0.0,1467600780,57.0,-9999.0,77.0,29.93,10.0,-9999.0,13.8,-9999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1
2,1467599373,1467602973,38.278137,-121.933876,-9999.0,-9999.0,0.0,1467601080,55.9,-9999.0,87.0,29.92,10.0,225.0,26.5,-9999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467602115,1467605715,37.258492,-122.122276,-9999.0,-9999.0,0.0,1467600780,59.0,-9999.0,75.0,29.99,10.0,135.0,8.1,-9999.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
3,1467602662,1467606263,37.328423,-121.870827,-9999.0,-9999.0,0.0,1467604380,57.9,-9999.0,78.0,29.99,10.0,135.0,9.2,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
2,1467610266,1467614772,37.733097,-122.405617,-9999.0,-9999.0,0.0,1467611760,55.0,-9999.0,83.0,30.01,10.0,-9999.0,4.6,-9999.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467611240,1467614954,37.718681,-122.144203,-9999.0,-9999.0,0.0,1467611580,59.0,-9999.0,78.0,30.01,10.0,22.5,6.9,-9999.0,14,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467611517,1467615205,38.29994600000001,-122.033798,-9999.0,-9999.0,0.0,1467611880,55.0,-9999.0,87.0,29.94,10.0,247.5,21.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467616319,1467618119,37.769646,-122.417847,-9999.0,-9999.0,0.0,1467615360,57.0,-9999.0,77.0,30.02,10.0,-9999.0,3.5,-9999.0,17,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
2,1467616160,1467617960,37.720791,-122.400223,-9999.0,-9999.0,0.0,1467615360,57.0,-9999.0,77.0,30.02,10.0,-9999.0,3.5,-9999.0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467616735,1467618535,38.014099,-121.996925,-9999.0,-9999.0,0.0,1467615180,57.9,-9999.0,72.0,29.96,10.0,-9999.0,5.8,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467617345,1467621845,36.856304,-121.796333,-9999.0,-9999.0,0.0,1467617520,54.0,-9999.0,97.0,30.06,2.5,-9999.0,-9999.0,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
2,1467620178,1467622878,38.094234,-121.259811,-9999.0,-9999.0,0.0,1467618900,64.0,-9999.0,70.0,29.97,10.0,315.0,8.1,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467620018,1467621818,37.325378,-121.110138,-9999.0,-9999.0,0.0,1467618780,68.0,-9999.0,56.0,29.95,10.0,315.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467620415,1467624915,38.966747,-122.737801,-9999.0,-9999.0,0.0,1467618960,57.0,-9999.0,81.0,29.99,10.0,135.0,6.9,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467621469,1467624169,38.658825,-121.369026,-9999.0,-9999.0,0.0,1467621300,64.4,-9999.0,59.0,29.98,10.0,157.5,12.7,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
3,1467622468,1467624268,37.757057,-121.963577,-9999.0,-9999.0,0.0,1467622380,64.9,-9999.0,63.0,30.0,10.0,315.0,4.6,-9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2,1467622821,1467624621,36.900017,-121.690536,-9999.0,-9999.0,0.0,1467622380,55.0,-9999.0,93.0,30.07,10.0,-9999.0,3.5,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
2,1467623027,1467624827,36.401604,-121.580772,-9999.0,-9999.0,0.0,1467622440,54.0,-9999.0,90.0,30.11,10.0,-9999.0,-9999.0,-9999.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
